route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
06250825-40,20250813,20250813-40-40531,40 - Hamilton GO,,1,MDDS1126,398897,1,1,40
06250825-40,20250813,20250813-40-40380,40 - Richmond Hill Ctr,,0,MDDS1126,398896,1,1,40
06250825-11,20250813,20250813-11-11490,11 - Aldershot GO,,0,MDDS1126,398778,1,1,11
06250825-11,20250813,20250813-11-11071,11 - Brock University,,1,MDDS1126,398777,1,1,11
06250825-40,20250813,20250813-40-40271,40 - Hamilton GO,,1,MDDS1125,398897,1,1,40
06250825-40,20250813,20250813-40-40160,40 - Richmond Hill Ctr,,0,MDDS1125,398896,1,1,40
06250825-41,20250813,20250813-41-41321,41 - Hamilton GO,,1,MDDS1124,398907,1,1,41
06250825-41,20250813,20250813-41-41160,41 - Pickering GO,,0,MDDS1124,398905,1,1,41
06250825-47,20250813,20250813-47-47203,47D - McMaster U,,1,MDDS1123,398910,1,1,47D
06250825-48,20250813,20250813-48-48260,48 - Hwy. 407 Bus Term,,0,MDDS1123,398916,1,1,48
06250825-40,20250813,20250813-40-40251,40 - Hamilton GO,,1,MDDS1122,398897,1,1,40
06250825-40,20250813,20250813-40-40120,40 - Richmond Hill Ctr,,0,MDDS1122,398896,1,1,40
06250825-41,20250813,20250813-41-41281,41 - Hamilton GO,,1,MDDS1121,398907,1,1,41
06250825-41,20250813,20250813-41-41082,41A - Pickering GO,,0,MDDS1121,398902,1,1,41A
06250825-16,20250813,20250813-16-16341,16 - Hamilton GO,,1,MDDS1120,398791,1,1,16
06250825-21,20250813,20250813-21-21270,21C - Union Station,,0,MDDS1120,398828,1,1,21C
06250825-19,20250813,20250813-19-19130,19 - Finch Terminal,,0,MDDS1120,398812,1,1,19
06250825-40,20250813,20250813-40-40231,40 - Hamilton GO,,1,MDDS1119,398897,1,1,40
06250825-40,20250813,20250813-40-40100,40 - Richmond Hill Ctr,,0,MDDS1119,398896,1,1,40
06250825-12,20250813,20250813-12-12472,12B - Burlington GO,,0,MDDS1118,398784,1,1,12B
06250825-12,20250813,20250813-12-12363,12B - Niagara Falls,,1,MDDS1118,398783,1,1,12B
06250825-11,20250813,20250813-11-11440,11 - Aldershot GO,,0,MDDS1118,398778,1,1,11
06250825-11,20250813,20250813-11-11061,11 - Brock University,,1,MDDS1118,398777,1,1,11
06250825-17,20250813,20250813-17-17390,17 - Hamilton GO,,1,MDDS1117,398796,1,1,17
06250825-25,20250813,20250813-25-25271,25 - U of Waterloo,,1,MDDS1117,398839,1,1,25
06250825-19,20250813,20250813-19-19191,19 - Square One,,1,MDDS1117,398813,1,1,19
06250825-19,20250813,20250813-19-19110,19 - Finch Terminal,,0,MDDS1117,398812,1,1,19
06250825-56,20250813,20250813-56-56290,56 - Oakville GO,,1,MDDS1116,398925,1,1,56
06250825-56,20250813,20250813-56-56081,56 - DC Oshawa GO,,0,MDDS1116,398927,1,1,56
06250825-40,20250813,20250813-40-40201,40 - Hamilton GO,,1,MDDS1115,398897,1,1,40
06250825-40,20250813,20250813-40-40090,40 - Richmond Hill Ctr,,0,MDDS1115,398896,1,1,40
06250825-41,20250813,20250813-41-41301,41 - Hamilton GO,,1,MDDS1114,398907,1,1,41
06250825-41,20250813,20250813-41-41090,41 - Pickering GO,,0,MDDS1114,398905,1,1,41
06250825-22,20250813,20250813-22-22460,22 - Oakville GO,,1,MDDS1113,398834,1,1,22
06250825-22,20250813,20250813-22-22421,22 - Milton GO,,0,MDDS1113,398833,1,1,22
06250825-56,20250813,20250813-56-56220,56 - Oakville GO,,1,MDDS1113,398925,1,1,56
06250825-56,20250813,20250813-56-56071,56A - DC Oshawa GO,,0,MDDS1113,398928,1,1,56A
06250825-41,20250813,20250813-41-41711,41 - Hamilton GO,,1,MDDS1112,398907,1,1,41
06250825-41,20250813,20250813-41-41510,41 - Pickering GO,,0,MDDS1112,398905,1,1,41
06250825-40,20250813,20250813-40-40381,40 - Hamilton GO,,1,MDDS1112,398897,1,1,40
06250825-40,20250813,20250813-40-40290,40 - Richmond Hill Ctr,,0,MDDS1112,398896,1,1,40
06250825-40,20250813,20250813-40-40181,40 - Hamilton GO,,1,MDDS1112,398897,1,1,40
06250825-40,20250813,20250813-40-40060,40 - Richmond Hill Ctr,,0,MDDS1112,398896,1,1,40
06250825-41,20250813,20250813-41-41261,41 - Hamilton GO,,1,MDDS1111,398907,1,1,41
06250825-41,20250813,20250813-41-41050,41 - Pickering GO,,0,MDDS1111,398905,1,1,41
06250825-40,20250813,20250813-40-40311,40 - Hamilton GO,,1,MDDS1110,398897,1,1,40
06250825-40,20250813,20250813-40-40210,40 - Richmond Hill Ctr,,0,MDDS1110,398896,1,1,40
06250825-16,20250813,20250813-16-16101,16 - Hamilton GO,,1,MDDS1110,398791,1,1,16
06250825-16,20250813,20250813-16-16090,16 - Union Station,,0,MDDS1110,398792,1,1,16
06250825-40,20250813,20250813-40-40151,40 - Hamilton GO,,1,MDDS1109,398897,1,1,40
06250825-40,20250813,20250813-40-40040,40 - Richmond Hill Ctr,,0,MDDS1109,398896,1,1,40
06250825-41,20250813,20250813-41-41241,41 - Hamilton GO,,1,MDDS1108,398907,1,1,41
06250825-41,20250813,20250813-41-41020,41 - Pickering GO,,0,MDDS1108,398905,1,1,41
06250825-47,20250813,20250813-47-47093,47D - McMaster U,,1,MDDS1107,398910,1,1,47D
06250825-18,20250813,20250813-18-18022,18H - Union Station,,0,MDDS1107,398797,1,1,18H
06250825-41,20250813,20250813-41-41211,41 - Hamilton GO,,1,MDDS1106,398907,1,1,41
06250825-41,20250813,20250813-41-41010,41 - Pickering GO,,0,MDDS1106,398905,1,1,41
06250825-47,20250813,20250813-47-47133,47D - McMaster U,,1,MDDS1105,398910,1,1,47D
06250825-19,20250813,20250813-19-19090,19 - Finch Terminal,,0,MDDS1105,398812,1,1,19
06250825-12,20250813,20250813-12-12050,12A - Burlington Carpool,,0,MDDS1105,398782,1,1,12A
06250825-47,20250813,20250813-47-47115,47G - McMaster U,,1,MDDS1104,398908,1,1,47G
06250825-19,20250813,20250813-19-19101,19 - Square One,,1,MDDS1104,398813,1,1,19
06250825-27,20250813,20250813-27-27060,27A - Finch Terminal,,0,MDDS1104,398846,1,1,27A
06250825-40,20250813,20250813-40-40101,40 - Hamilton GO,,1,MDDS1103,398897,1,1,40
06250825-18,20250813,20250813-18-18020,18G - Union Station,,0,MDDS1103,398805,1,1,18G
06250825-18,20250813,20250813-18-18340,18 - Aldershot GO,,0,MDDS1102,398801,1,1,18
06250825-40,20250813,20250813-40-40091,40 - Hamilton GO,,1,MDDS1102,398897,1,1,40
06250825-40,20250813,20250813-40-40020,40 - Richmond Hill Ctr,,0,MDDS1102,398896,1,1,40
06250825-15,20250813,20250813-15-15370,15 - Aldershot GO,,0,MDDS1101,398788,1,1,15
06250825-40,20250813,20250813-40-40041,40 - Hamilton GO,,1,MDDS1101,398897,1,1,40
06250825-40,20250813,20250813-40-40010,40 - Richmond Hill Ctr,,0,MDDS1101,398896,1,1,40
06250825-12,20250813,20250813-12-12812,12B - Burlington GO,,0,hamlt008,398784,1,1,12B
06250825-12,20250813,20250813-12-12693,12B - Niagara Falls,,1,hamlt008,398783,1,1,12B
06250825-15,20250813,20250813-15-15451,15B - SNGR/MCFN,,1,hamlt008,398789,1,1,15B
06250825-15,20250813,20250813-15-15900,15 - Aldershot GO,,0,hamlt007,398788,1,1,15
06250825-15,20250813,20250813-15-15781,15 - Brantford Term,,1,hamlt007,398787,1,1,15
06250825-11,20250813,20250813-11-11770,11 - Aldershot GO,,0,hamlt007,398778,1,1,11
06250825-11,20250813,20250813-11-11371,11 - Brock University,,1,hamlt007,398777,1,1,11
06250825-25,20250813,20250813-25-25630,25 - Square One,,0,hamlt006,398835,1,1,25
06250825-17,20250813,20250813-17-17441,17 - U of Waterloo,,0,hamlt006,398795,1,1,17
06250825-15,20250813,20250813-15-15770,15B - Aldershot GO,,0,hamlt005,398790,1,1,15B
06250825-15,20250813,20250813-15-15301,15B - SNGR/MCFN,,1,hamlt005,398789,1,1,15B
06250825-15,20250813,20250813-15-15460,15B - Aldershot GO,,0,hamlt004,398790,1,1,15B
06250825-15,20250813,20250813-15-15041,15B - SNGR/MCFN,,1,hamlt004,398789,1,1,15B
06250825-11,20250813,20250813-11-11570,11 - Aldershot GO,,0,hamlt003,398778,1,1,11
06250825-11,20250813,20250813-11-11161,11 - Brock University,,1,hamlt003,398777,1,1,11
06250825-15,20250813,20250813-15-15290,15B - Aldershot GO,,0,hamlt003,398790,1,1,15B
06250825-15,20250813,20250813-15-15420,15 - Aldershot GO,,0,hamlt002,398788,1,1,15
06250825-15,20250813,20250813-15-15091,15 - Brantford Term,,1,hamlt002,398787,1,1,15
06250825-15,20250813,20250813-15-15220,15 - Aldershot GO,,0,hamlt002,398788,1,1,15
06250825-17,20250813,20250813-17-17270,17 - Hamilton GO,,1,hamlt001,398796,1,1,17
06250825-17,20250813,20250813-17-17131,17 - U of Waterloo,,0,hamlt001,398795,1,1,17
06250825-15,20250813,20250813-15-15160,15 - Aldershot GO,,0,hamlt001,398788,1,1,15
06250825-54,20250813,20250813-54-54551,54 - Mount Joy GO,,0,eggoG015,398922,1,1,54
06250825-54,20250813,20250813-54-54480,54 - Hwy. 407 Bus Term,,1,eggoG015,398923,1,1,54
06250825-70,20250813,20250813-70-70261,70D - Uxbridge,,0,eggoG014,398952,1,1,70D
06250825-56,20250731,20250731-56-56230,56 - Oakville GO,,1,MDDS3145,398925,1,1,56
06250825-56,20250731,20250731-56-56041,56 - DC Oshawa GO,,0,MDDS3145,398927,1,1,56
06250825-31,20250731,20250731-31-31961,31E - Georgetown GO,,1,MDDS3144,398859,1,1,31E
06250825-31,20250731,20250731-31-31910,31E - Union Station,,0,MDDS3144,398870,1,1,31E
06250825-33,20250731,20250731-33-33851,33B - Mount Pleasant GO,,1,MDDS3144,398881,1,1,33B
06250825-21,20250731,20250731-21-21660,21 - Union Station,,0,MDDS3144,398829,1,1,21
06250825-27,20250731,20250731-27-27661,27B - Meadowvale GO,,1,MDDS3143,398848,1,1,27B
06250825-27,20250731,20250731-27-27580,27B - Finch Terminal,,0,MDDS3143,398845,1,1,27B
06250825-31,20250731,20250731-31-31883,31K - Mount Pleasant GO,,1,MDDS3142,398867,1,1,31K
06250825-47,20250731,20250731-47-47850,47 - Hwy. 407 Bus Term,,0,MDDS3142,398912,1,1,47
06250825-22,20250731,20250731-22-22721,22 - Milton GO,,0,MDDS3142,398833,1,1,22
06250825-22,20250731,20250731-22-22680,22 - Oakville GO,,1,MDDS3142,398834,1,1,22
06250825-22,20250731,20250731-22-22631,22 - Milton GO,,0,MDDS3142,398833,1,1,22
06250825-22,20250731,20250731-22-22570,22 - Oakville GO,,1,MDDS3142,398834,1,1,22
06250825-21,20250731,20250731-21-21863,21E - Lisgar GO,,1,MDDS3139,398825,1,1,21E
06250825-21,20250731,20250731-21-21790,21 - Union Station,,0,MDDS3139,398829,1,1,21
06250825-25,20250731,20250731-25-25633,25C - U of Waterloo,,1,MDDS3136,398837,1,1,25C
06250825-25,20250731,20250731-25-25502,25A - Square One,,0,MDDS3136,398838,1,1,25A
06250825-25,20250731,20250731-25-25433,25C - U of Waterloo,,1,MDDS3136,398837,1,1,25C
06250825-25,20250731,20250731-25-25340,25 - Square One,,0,MDDS3136,399470,1,1,25
06250825-25,20250731,20250731-25-25231,25 - U of Waterloo,,1,MDDS3136,398839,1,1,25
06250825-19,20250731,20250731-19-19151,19 - Square One,,1,MDDS3136,398813,1,1,19
06250825-19,20250731,20250731-19-19080,19 - Finch Terminal,,0,MDDS3136,398812,1,1,19
06250825-21,20250731,20250731-21-21745,21A - Milton GO,,1,MDDS3134,398816,1,1,21A
06250825-41,20250731,20250731-41-41402,41B - Centennial College,,0,MDDS3131,398901,1,1,41B
06250825-41,20250731,20250731-41-41673,41A - Square One,,1,MDDS3128,398898,1,1,41A
06250825-94,20250731,20250731-94-94561,94 - Pickering GO,,0,MDDS3128,399462,1,1,94
06250825-41,20250731,20250731-41-41423,41A - Square One,,1,MDDS3128,398898,1,1,41A
06250825-25,20250731,20250731-25-25372,25C - Square One,,0,MDDS3126,398836,1,1,25C
06250825-36,20250731,20250731-36-36731,36B - Bramalea Term,,1,MDDS3125,398889,1,1,36B
06250825-41,20250731,20250731-41-41452,41B - Centennial College,,0,MDDS3123,398901,1,1,41B
06250825-47,20250801,20250801-47-47374,47G - Erin Mills,,0,strvl035,398909,1,1,47G
06250825-41,20250801,20250801-41-41191,41 - Hamilton GO,,1,strvl035,398907,1,1,41
06250825-36,20250801,20250801-36-36070,36B - York Mills Term,,0,strvl035,398888,1,1,36B
06250825-21,20250801,20250801-21-21901,21 - Milton GO,,1,strvl033,398824,1,1,21
06250825-21,20250801,20250801-21-21830,21 - Union Station,,0,strvl033,398829,1,1,21
06250825-21,20250801,20250801-21-21765,21A - Milton GO,,1,strvl033,398816,1,1,21A
06250825-25,20250801,20250801-25-25622,25A - Square One,,0,strvl033,398838,1,1,25A
06250825-25,20250801,20250801-25-25513,25C - U of Waterloo,,1,strvl033,398837,1,1,25C
06250825-31,20250801,20250801-31-31921,31L - Bramalea GO,,1,strvl031,398858,1,1,31L
06250825-36,20250801,20250801-36-36831,36B - Bramalea Term,,1,strvl031,398889,1,1,36B
06250825-33,20250801,20250801-33-33782,33B - York Mills Term,,0,strvl031,398880,1,1,33B
06250825-32,20250801,20250801-32-32601,32 - Trinity Common,,1,strvl031,398872,1,1,32
06250825-27,20250801,20250801-27-27540,27A - Finch Terminal,,0,strvl031,398846,1,1,27A
06250825-33,20250801,20250801-33-33891,33E - Georgetown GO,,1,strvl030,398882,1,1,33E
06250825-19,20250801,20250801-19-19780,19 - Finch Terminal,,0,strvl030,398812,1,1,19
06250825-19,20250801,20250801-19-19731,19 - Square One,,1,strvl030,398813,1,1,19
06250825-19,20250801,20250801-19-19670,19 - Finch Terminal,,0,strvl030,398812,1,1,19
06250825-19,20250801,20250801-19-19591,19 - Square One,,1,strvl030,398813,1,1,19
06250825-27,20250801,20250801-27-27480,27B - Finch Terminal,,0,strvl030,398845,1,1,27B
06250825-30,20250801,20250801-30-30743,30A - U of Waterloo,,1,strvl028,398854,1,1,30A
06250825-29,20250801,20250801-29-29700,29 - Kipling Bus Terminal,,0,strvl028,398850,1,1,29
06250825-29,20250801,20250801-29-29461,29 - Guelph Central GO,,1,strvl028,398851,1,1,29
06250825-19,20250801,20250801-19-19811,19 - Square One,,1,strvl027,398813,1,1,19
06250825-19,20250801,20250801-19-19750,19 - Finch Terminal,,0,strvl027,398812,1,1,19
06250825-94,20250801,20250801-94-94620,94 - Square One,,1,strvl027,399463,1,1,94
06250825-21,20250801,20250801-21-21444,21A - Union Station,,0,strvl027,398817,1,1,21A
06250825-41,20250801,20250801-41-41633,41A - Square One,,1,strvl026,398898,1,1,41A
06250825-21,20250801,20250801-21-21442,21E - Union Station,,0,strvl026,398830,1,1,21E
06250825-94,20250801,20250801-94-94500,94 - Square One,,1,strvl025,399463,1,1,94
06250825-94,20250801,20250801-94-94411,94 - Pickering GO,,0,strvl025,399462,1,1,94
06250825-56,20250801,20250801-56-56582,56A - Square One,,1,strvl024,398924,1,1,56A
06250825-56,20250801,20250801-56-56391,56 - DC Oshawa GO,,0,strvl024,398927,1,1,56
06250825-27,20250801,20250801-27-27101,27A - Milton GO,,1,MDDS3202,398847,1,1,27A
06250825-36,20250801,20250801-36-36040,36B - York Mills Term,,0,MDDS3202,398888,1,1,36B
06250825-33,20250801,20250801-33-33151,33A - Brampton Term,,1,MDDS3201,398877,1,1,33A
06250825-33,20250801,20250801-33-33050,33E - York Mills Term,,0,MDDS3201,398884,1,1,33E
06250825-94,20250801,20250801-94-94150,94 - Square One,,1,MDDS3151,399463,1,1,94
06250825-94,20250801,20250801-94-94051,94 - Pickering GO,,0,MDDS3151,399462,1,1,94
06250825-25,20250801,20250801-25-25562,25A - Square One,,0,MDDS3147,398838,1,1,25A
06250825-17,20250801,20250801-17-17401,17 - U of Waterloo,,0,MDDS3147,398795,1,1,17
06250825-47,20250801,20250801-47-47253,47D - McMaster U,,1,MDDS3147,398910,1,1,47D
06250825-32,20250801,20250801-32-32220,32 - Finch Terminal,,0,MDDS3147,398874,1,1,32
06250825-41,20250801,20250801-41-41525,41C - Square One,,1,MDDS3146,398900,1,1,41C
06250825-41,20250801,20250801-41-41442,41C - Centennial College,,0,MDDS3146,398903,1,1,41C
06250825-56,20250801,20250801-56-56230,56 - Oakville GO,,1,MDDS3145,398925,1,1,56
06250825-56,20250801,20250801-56-56041,56 - DC Oshawa GO,,0,MDDS3145,398927,1,1,56
06250825-31,20250801,20250801-31-31961,31E - Georgetown GO,,1,MDDS3144,398859,1,1,31E
06250825-31,20250801,20250801-31-31910,31E - Union Station,,0,MDDS3144,398870,1,1,31E
06250825-48,20250801,20250801-48-48460,48 - Hwy. 407 Bus Term,,0,MDDS2108,398916,1,1,48
06250825-33,20250801,20250801-33-33601,33 - U of Guelph,,1,MDDS2107,398879,1,1,33
06250825-33,20250801,20250801-33-33402,33B - York Mills Term,,0,MDDS2107,398880,1,1,33B
06250825-33,20250801,20250801-33-33400,33F - Mount Pleasant GO,,0,MDDS2107,398885,1,1,33F
06250825-36,20250801,20250801-36-36351,36B - Bramalea Term,,1,MDDS2106,398889,1,1,36B
06250825-33,20250801,20250801-33-33240,33 - York Mills Term,,0,MDDS2106,398883,1,1,33
06250825-25,20250801,20250801-25-25771,25 - U of Waterloo,,1,MDDS2105,398839,1,1,25
06250825-25,20250801,20250801-25-25652,25C - Square One,,0,MDDS2105,398836,1,1,25C
06250825-17,20250801,20250801-17-17481,17 - U of Waterloo,,0,MDDS2105,398795,1,1,17
06250825-17,20250801,20250801-17-17350,17 - Hamilton GO,,1,MDDS2105,398796,1,1,17
06250825-25,20250801,20250801-25-25171,25 - U of Waterloo,,1,MDDS2105,398839,1,1,25
06250825-21,20250801,20250801-21-21921,21 - Milton GO,,1,MDDS2104,398824,1,1,21
06250825-21,20250801,20250801-21-21860,21 - Union Station,,0,MDDS2104,398829,1,1,21
06250825-21,20250801,20250801-21-21805,21A - Milton GO,,1,MDDS2104,398816,1,1,21A
06250825-29,20250801,20250801-29-29740,29 - Kipling Bus Terminal,,0,MDDS2104,398850,1,1,29
06250825-29,20250801,20250801-29-29511,29 - Guelph Central GO,,1,MDDS2104,398851,1,1,29
06250825-29,20250801,20250801-29-29480,29 - Kipling Bus Terminal,,0,MDDS2104,398850,1,1,29
06250825-29,20250801,20250801-29-29291,29 - Guelph Central GO,,1,MDDS2104,398851,1,1,29
06250825-29,20250801,20250801-29-29240,29 - Kipling Bus Terminal,,0,MDDS2104,398850,1,1,29
06250825-29,20250801,20250801-29-29411,29 - Guelph Central GO,,1,MDDS2103,398851,1,1,29
06250825-21,20250801,20250801-21-21290,21C - Union Station,,0,MDDS2103,398828,1,1,21C
06250825-19,20250801,20250801-19-19231,19 - Square One,,1,MDDS2103,398813,1,1,19
06250825-27,20250801,20250801-27-27160,27A - Finch Terminal,,0,MDDS2103,398846,1,1,27A
06250825-29,20250801,20250801-29-29251,29A - U of Guelph,,1,MDDS2102,398852,1,1,29A
06250825-33,20250801,20250801-33-33140,33E - York Mills Term,,0,MDDS2102,398884,1,1,33E
06250825-48,20250801,20250801-48-48121,48 - U of Guelph,,1,MDDS2101,398917,1,1,48
06250825-31,20250801,20250801-31-31030,31F - Union Station,,0,MDDS2101,398871,1,1,31F
06250825-12,20250801,20250801-12-12860,12B - Burlington GO,,0,MDDS1211,398784,1,1,12B
06250825-12,20250801,20250801-12-12741,12 - Niagara Falls,,1,MDDS1211,398779,1,1,12
06250825-12,20250801,20250801-12-12700,12 - Burlington Carpool,,0,MDDS1211,398781,1,1,12
06250825-12,20250801,20250801-12-12651,12C - St. Catharines,,1,MDDS1210,398780,1,1,12C
06250825-12,20250801,20250801-12-12620,12B - Burlington GO,,0,MDDS1210,398784,1,1,12B
06250825-12,20250801,20250801-12-12871,12 - Niagara Falls,,1,MDDS1209,398779,1,1,12
06250825-12,20250801,20250801-12-12850,12 - Burlington Carpool,,0,MDDS1209,398781,1,1,12
06250825-12,20250801,20250801-12-12691,12 - Niagara Falls,,1,MDDS1209,398779,1,1,12
06250825-12,20250801,20250801-12-12650,12 - Burlington Carpool,,0,MDDS1209,398781,1,1,12
06250825-12,20250801,20250801-12-12841,12 - Niagara Falls,,1,MDDS1208,398779,1,1,12
06250825-12,20250801,20250801-12-12810,12 - Burlington Carpool,,0,MDDS1208,398781,1,1,12
06250825-12,20250801,20250801-12-12661,12 - Niagara Falls,,1,MDDS1208,398779,1,1,12
06250825-12,20250801,20250801-12-12590,12 - Burlington Carpool,,0,MDDS1208,398781,1,1,12
06250825-12,20250801,20250801-12-12811,12 - Niagara Falls,,1,MDDS1207,398779,1,1,12
06250825-12,20250801,20250801-12-12780,12 - Burlington Carpool,,0,MDDS1207,398781,1,1,12
06250825-12,20250801,20250801-12-12601,12 - Niagara Falls,,1,MDDS1207,398779,1,1,12
06250825-12,20250801,20250801-12-12530,12 - Burlington Carpool,,0,MDDS1207,398781,1,1,12
06250825-12,20250801,20250801-12-12781,12 - Niagara Falls,,1,MDDS1206,398779,1,1,12
06250825-12,20250801,20250801-12-12740,12 - Burlington Carpool,,0,MDDS1206,398781,1,1,12
06250825-12,20250801,20250801-12-12531,12 - Niagara Falls,,1,MDDS1206,398779,1,1,12
06250825-12,20250801,20250801-12-12470,12 - Burlington Carpool,,0,MDDS1206,398781,1,1,12
06250825-12,20250801,20250801-12-12311,12 - Niagara Falls,,1,MDDS1205,398779,1,1,12
06250825-12,20250801,20250801-12-12280,12 - Burlington Carpool,,0,MDDS1205,398781,1,1,12
06250825-12,20250801,20250801-12-12481,12 - Niagara Falls,,1,MDDS1204,398779,1,1,12
06250825-12,20250801,20250801-12-12440,12 - Burlington Carpool,,0,MDDS1204,398781,1,1,12
06250825-12,20250801,20250801-12-12281,12 - Niagara Falls,,1,MDDS1204,398779,1,1,12
06250825-12,20250801,20250801-12-12240,12 - Burlington Carpool,,0,MDDS1204,398781,1,1,12
06250825-12,20250801,20250801-12-12441,12 - Niagara Falls,,1,MDDS1203,398779,1,1,12
06250825-12,20250801,20250801-12-12400,12 - Burlington Carpool,,0,MDDS1203,398781,1,1,12
06250825-12,20250801,20250801-12-12241,12 - Niagara Falls,,1,MDDS1203,398779,1,1,12
06250825-12,20250801,20250801-12-12180,12 - Burlington Carpool,,0,MDDS1203,398781,1,1,12
06250825-12,20250801,20250801-12-12391,12 - Niagara Falls,,1,MDDS1202,398779,1,1,12
06250825-12,20250801,20250801-12-12360,12 - Burlington Carpool,,0,MDDS1202,398781,1,1,12
06250825-12,20250801,20250801-12-12181,12 - Niagara Falls,,1,MDDS1202,398779,1,1,12
06250825-12,20250801,20250801-12-12110,12 - Burlington Carpool,,0,MDDS1202,398781,1,1,12
06250825-12,20250801,20250801-12-12361,12 - Niagara Falls,,1,MDDS1201,398779,1,1,12
06250825-12,20250801,20250801-12-12320,12 - Burlington Carpool,,0,MDDS1201,398781,1,1,12
06250825-12,20250801,20250801-12-12121,12 - Niagara Falls,,1,MDDS1201,398779,1,1,12
06250825-12,20250801,20250801-12-12080,12 - Burlington Carpool,,0,MDDS1201,398781,1,1,12
06250825-18,20250801,20250801-18-18985,18F - Hamilton GO,,1,MDDS1158,398806,1,1,18F
06250825-19,20250801,20250801-19-19911,19 - Square One,,1,MDDS1158,398813,1,1,19
06250825-19,20250801,20250801-19-19830,19 - Finch Terminal,,0,MDDS1158,398812,1,1,19
06250825-41,20250801,20250801-41-41715,41D - Bramalea GO,,1,MDDS1158,398899,1,1,41D
06250825-41,20250801,20250801-41-41582,41B - Centennial College,,0,MDDS1158,398901,1,1,41B
06250825-18,20250801,20250801-18-18991,18C - Hamilton GO,,1,MDDS1155,398802,1,1,18C
06250825-16,20250801,20250801-16-16930,16 - Union Station,,0,MDDS1155,398792,1,1,16
06250825-16,20250801,20250801-16-16861,16 - Hamilton GO,,1,MDDS1155,398791,1,1,16
06250825-16,20250801,20250801-16-16840,16 - Union Station,,0,MDDS1155,398792,1,1,16
06250825-16,20250801,20250801-16-16761,16 - Hamilton GO,,1,MDDS1155,398791,1,1,16
06250825-16,20250801,20250801-16-16740,16 - Union Station,,0,MDDS1155,398792,1,1,16
06250825-47,20250801,20250801-47-47921,47 - Hamilton GO,,1,MDDS1153,398913,1,1,47
06250825-47,20250801,20250801-47-47910,47 - Hwy. 407 Bus Term,,0,MDDS1153,398912,1,1,47
06250825-41,20250801,20250801-41-41705,41D - Bramalea GO,,1,MDDS1153,398899,1,1,41D
06250825-41,20250801,20250801-41-41552,41B - Centennial College,,0,MDDS1153,398901,1,1,41B
06250825-40,20250801,20250801-40-40891,40 - Hamilton GO,,1,MDDS1152,398897,1,1,40
06250825-40,20250801,20250801-40-40830,40 - Richmond Hill Ctr,,0,MDDS1152,398896,1,1,40
06250825-40,20250801,20250801-40-40711,40 - Hamilton GO,,1,MDDS1152,398897,1,1,40
06250825-40,20250801,20250801-40-40570,40 - Richmond Hill Ctr,,0,MDDS1152,398896,1,1,40
06250825-16,20250801,20250801-16-16891,16 - Hamilton GO,,1,MDDS1151,398791,1,1,16
06250825-16,20250801,20250801-16-16870,16 - Union Station,,0,MDDS1151,398792,1,1,16
06250825-16,20250801,20250801-16-16801,16 - Hamilton GO,,1,MDDS1151,398791,1,1,16
06250825-16,20250801,20250801-16-16780,16 - Union Station,,0,MDDS1151,398792,1,1,16
06250825-12,20250801,20250801-12-12702,12B - Burlington GO,,0,MDDS1151,398784,1,1,12B
06250825-12,20250801,20250801-12-12533,12B - Niagara Falls,,1,MDDS1151,398783,1,1,12B
06250825-41,20250801,20250801-41-41751,41 - Hamilton GO,,1,MDDS1150,398907,1,1,41
06250825-41,20250801,20250801-41-41560,41 - Pickering GO,,0,MDDS1150,398905,1,1,41
06250825-15,20250801,20250801-15-15921,15 - Brantford Term,,1,MDDS1149,398787,1,1,15
06250825-15,20250801,20250801-15-15871,15 - Brantford Term,,1,MDDS1149,398787,1,1,15
06250825-21,20250730,20250730-21-21051,21 - Milton GO,,1,strvl001,398824,1,1,21
06250825-21,20250730,20250730-21-21000,21 - Union Station,,0,strvl001,398829,1,1,21
06250825-36,20250730,20250730-36-36190,36B - York Mills Term,,0,steep037,398888,1,1,36B
06250825-36,20250730,20250730-36-36121,36B - Bramalea Term,,1,steep037,398889,1,1,36B
06250825-54,20250730,20250730-54-54740,54 - Hwy. 407 Bus Term,,1,steep036,398923,1,1,54
06250825-54,20250730,20250730-54-54661,54 - Mount Joy GO,,0,steep036,398922,1,1,54
06250825-54,20250730,20250730-54-54600,54 - Hwy. 407 Bus Term,,1,steep036,398923,1,1,54
06250825-27,20250805,20250805-27-27240,27A - Finch Terminal,,0,MDDS3202,398846,1,1,27A
06250825-27,20250805,20250805-27-27101,27A - Milton GO,,1,MDDS3202,398847,1,1,27A
06250825-36,20250805,20250805-36-36040,36B - York Mills Term,,0,MDDS3202,398888,1,1,36B
06250825-33,20250805,20250805-33-33151,33A - Brampton Term,,1,MDDS3201,398877,1,1,33A
06250825-33,20250805,20250805-33-33050,33E - York Mills Term,,0,MDDS3201,398884,1,1,33E
06250825-25,20250805,20250805-25-25340,25 - Square One,,0,MDDS3152,398835,1,1,25
06250825-25,20250805,20250805-25-25231,25 - U of Waterloo,,1,MDDS3152,398839,1,1,25
06250825-19,20250805,20250805-19-19151,19 - Square One,,1,MDDS3152,398813,1,1,19
06250825-19,20250805,20250805-19-19080,19 - Finch Terminal,,0,MDDS3152,398812,1,1,19
